round;player;action_player;opponent;action_opponent;payoff;time_php;time_js;treatment;session;context;prev;prev_player;prev_opp
68;s6m22usuario6;C;s6m22usuario13;D;0;621.400.117.874;595;rand;s6m22;CDC;CD;C;D
69;s6m22usuario6;C;s6m22usuario7;D;0;608.799.934.387;583;rand;s6m22;CDC;CD;C;D
70;s6m22usuario6;C;s6m22usuario12;D;0;610.700.130.463;588;rand;s6m22;CDC;CD;C;D
71;s6m22usuario6;D;s6m22usuario12;D;1;155.130.004.883;1525;rand;s6m22;CDD;CD;C;D
72;s6m22usuario6;D;s6m22usuario8;C;4;5.757.999.420.169.990;550;rand;s6m22;DDD;DD;D;D
73;s6m22usuario6;D;s6m22usuario12;D;1;129.149.985.313;1263;rand;s6m22;DCD;DC;D;C
74;s6m22usuario6;D;s6m22usuario14;D;1;7.044.999.599.460.000;678;rand;s6m22;DDD;DD;D;D
75;s6m22usuario6;D;s6m22usuario10;D;1;5.793.998.241.419.990;550;rand;s6m22;DDD;DD;D;D
76;s6m22usuario6;D;s6m22usuario9;C;4;7.671.999.931.339.990;740;rand;s6m22;DDD;DD;D;D
77;s6m22usuario6;C;s6m22usuario2;D;0;39.265.999.794;3900;rand;s6m22;DCC;DC;D;C
78;s6m22usuario6;D;s6m22usuario4;D;1;127.200.007.439;1246;rand;s6m22;CDD;CD;C;D
79;s6m22usuario6;D;s6m22usuario16;D;1;138.099.980.354;1354;rand;s6m22;DDD;DD;D;D
80;s6m22usuario6;D;s6m22usuario13;D;1;736.100.196.838;710;rand;s6m22;DDD;DD;D;D
81;s6m22usuario6;D;s6m22usuario8;C;4;180.579.996.109;1779;rand;s6m22;DDD;DD;D;D
82;s6m22usuario6;C;s6m22usuario3;D;0;201.839.995.384;2002;rand;s6m22;DCC;DC;D;C
83;s6m22usuario6;C;s6m22usuario16;D;0;945.299.863.815;921;rand;s6m22;CDC;CD;C;D
84;s6m22usuario6;C;s6m22usuario8;D;0;984.500.169.754;965;rand;s6m22;CDC;CD;C;D
85;s6m22usuario6;D;s6m22usuario4;D;1;7.355.999.946.589.990;710;rand;s6m22;CDD;CD;C;D
86;s6m22usuario6;D;s6m22usuario11;D;1;6.904.001.235.960.000;665;rand;s6m22;DDD;DD;D;D
87;s6m22usuario6;D;s6m22usuario16;D;1;5.609.998.703;537;rand;s6m22;DDD;DD;D;D
88;s6m22usuario6;D;s6m22usuario8;D;1;629.999.876.022;600;rand;s6m22;DDD;DD;D;D
89;s6m22usuario6;D;s6m22usuario15;D;1;5.927.999.019.619.990;571;rand;s6m22;DDD;DD;D;D
90;s6m22usuario6;D;s6m22usuario11;C;4;61.109.995.842;586;rand;s6m22;DDD;DD;D;D
91;s6m22usuario6;D;s6m22usuario7;D;1;16.061.000.824;1579;rand;s6m22;DCD;DC;D;C
92;s6m22usuario6;C;s6m22usuario16;D;0;195.819.997.787;1931;rand;s6m22;DDC;DD;D;D
93;s6m22usuario6;C;s6m22usuario11;C;3;119.180.011.749;1165;rand;s6m22;CDC;CD;C;D
94;s6m22usuario6;C;s6m22usuario1;C;3;104.690.003.395;1021;rand;s6m22;CCC;CC;C;C
95;s6m22usuario6;C;s6m22usuario3;D;0;5.927.999.019.619.990;577;rand;s6m22;CCC;CC;C;C
96;s6m22usuario6;C;s6m22usuario10;D;0;114.800.000.191;1121;rand;s6m22;CDC;CD;C;D
97;s6m22usuario6;D;s6m22usuario4;D;1;115.789.985.657;1140;rand;s6m22;CDD;CD;C;D
98;s6m22usuario6;D;s6m22usuario9;D;1;915.100.097.656;886;rand;s6m22;DDD;DD;D;D
99;s6m22usuario6;D;s6m22usuario4;C;4;126.830.005.646;1243;rand;s6m22;DDD;DD;D;D
100;s6m22usuario6;D;s6m22usuario5;D;1;2.195.499.897;2170;rand;s6m22;DCD;DC;D;C
1;s6m22usuario7;C;s6m22usuario6;C;3;561.529.994.011;5577;rand;s6m22;--;--;;
2;s6m22usuario7;C;s6m22usuario5;D;0;544.260.001.183;5394;rand;s6m22;CCC;CC;C;C
3;s6m22usuario7;D;s6m22usuario8;C;4;109.277.000.427;10907;rand;s6m22;CDD;CD;C;D
4;s6m22usuario7;D;s6m22usuario13;D;1;695.600.008.965;6920;rand;s6m22;DCD;DC;D;C
5;s6m22usuario7;C;s6m22usuario13;D;0;658.299.994.469;6553;rand;s6m22;DDC;DD;D;D
6;s6m22usuario7;D;s6m22usuario6;C;4;219.630.002.975;2174;rand;s6m22;CDD;CD;C;D
7;s6m22usuario7;D;s6m22usuario15;C;4;568.219.995.499;5652;rand;s6m22;DCD;DC;D;C
8;s6m22usuario7;D;s6m22usuario12;D;1;514.120.006.561;5112;rand;s6m22;DCD;DC;D;C
9;s6m22usuario7;D;s6m22usuario14;D;1;462.459.993.362;4598;rand;s6m22;DDD;DD;D;D
10;s6m22usuario7;D;s6m22usuario5;C;4;278.360.009.193;2756;rand;s6m22;DDD;DD;D;D
11;s6m22usuario7;C;s6m22usuario2;D;0;329.290.008.545;3266;rand;s6m22;DCC;DC;D;C
12;s6m22usuario7;D;s6m22usuario11;C;4;216.319.990.158;2131;rand;s6m22;CDD;CD;C;D
13;s6m22usuario7;C;s6m22usuario9;C;3;300.340.008.736;2985;rand;s6m22;DCC;DC;D;C
14;s6m22usuario7;C;s6m22usuario5;D;0;108.183.000.088;10791;rand;s6m22;CCC;CC;C;C
15;s6m22usuario7;D;s6m22usuario4;D;1;962.700.128.555;935;rand;s6m22;CDD;CD;C;D
16;s6m22usuario7;D;s6m22usuario15;D;1;223.790.001.869;2209;rand;s6m22;DDD;DD;D;D
17;s6m22usuario7;D;s6m22usuario2;D;1;200.749.993.324;1983;rand;s6m22;DDD;DD;D;D
18;s6m22usuario7;D;s6m22usuario10;D;1;168.670.010.567;1660;rand;s6m22;DDD;DD;D;D
19;s6m22usuario7;D;s6m22usuario5;D;1;159.630.012.512;1569;rand;s6m22;DDD;DD;D;D
20;s6m22usuario7;D;s6m22usuario4;D;1;172.160.005.569;1695;rand;s6m22;DDD;DD;D;D
21;s6m22usuario7;D;s6m22usuario16;D;1;155.799.984.932;1532;rand;s6m22;DDD;DD;D;D
22;s6m22usuario7;D;s6m22usuario14;D;1;140.100.002.289;1376;rand;s6m22;DDD;DD;D;D
23;s6m22usuario7;D;s6m22usuario8;C;4;105.889.987.946;1033;rand;s6m22;DDD;DD;D;D
24;s6m22usuario7;C;s6m22usuario1;D;0;134.471.001.625;13420;rand;s6m22;DCC;DC;D;C
25;s6m22usuario7;D;s6m22usuario8;C;4;15.490.000.248;1523;rand;s6m22;CDD;CD;C;D
26;s6m22usuario7;D;s6m22usuario9;C;4;178.679.990.768;1760;rand;s6m22;DCD;DC;D;C
27;s6m22usuario7;D;s6m22usuario9;D;1;290.129.995.346;2871;rand;s6m22;DCD;DC;D;C
28;s6m22usuario7;D;s6m22usuario11;C;4;152.629.995.346;1508;rand;s6m22;DDD;DD;D;D
29;s6m22usuario7;D;s6m22usuario3;D;1;966.799.974.442;939;rand;s6m22;DCD;DC;D;C
30;s6m22usuario7;D;s6m22usuario3;D;1;24.006.998.539;2380;rand;s6m22;DDD;DD;D;D
31;s6m22usuario7;D;s6m22usuario13;D;1;178.349.995.613;1765;rand;s6m22;DDD;DD;D;D
32;s6m22usuario7;D;s6m22usuario13;D;1;294.200.015.068;2918;rand;s6m22;DDD;DD;D;D
33;s6m22usuario7;D;s6m22usuario12;D;1;798.169.994.354;7923;rand;s6m22;DDD;DD;D;D
34;s6m22usuario7;D;s6m22usuario10;D;1;133.350.014.687;1318;rand;s6m22;DDD;DD;D;D
35;s6m22usuario7;D;s6m22usuario8;C;4;472.239.995.003;4699;rand;s6m22;DDD;DD;D;D
36;s6m22usuario7;D;s6m22usuario13;D;1;235.529.994.965;2329;rand;s6m22;DCD;DC;D;C
37;s6m22usuario7;D;s6m22usuario8;C;4;108.470.010.757;1058;rand;s6m22;DDD;DD;D;D
38;s6m22usuario7;C;s6m22usuario10;D;0;131.699.991.226;1289;rand;s6m22;DCC;DC;D;C
39;s6m22usuario7;D;s6m22usuario16;D;1;225.130.009.651;2223;rand;s6m22;CDD;CD;C;D
40;s6m22usuario7;D;s6m22usuario3;D;1;137.269.997.597;1344;rand;s6m22;DDD;DD;D;D
41;s6m22usuario7;D;s6m22usuario9;C;4;978.199.958.801;950;rand;s6m22;DDD;DD;D;D
42;s6m22usuario7;D;s6m22usuario3;D;1;404.649.996.758;4020;rand;s6m22;DCD;DC;D;C
43;s6m22usuario7;D;s6m22usuario14;D;1;204.460.000.992;2020;rand;s6m22;DDD;DD;D;D
44;s6m22usuario7;D;s6m22usuario10;C;4;225.430.011.749;2227;rand;s6m22;DDD;DD;D;D
45;s6m22usuario7;C;s6m22usuario15;D;0;190.989.995.003;1886;rand;s6m22;DCC;DC;D;C
46;s6m22usuario7;D;s6m22usuario11;C;4;179.500.007.629;1767;rand;s6m22;CDD;CD;C;D
47;s6m22usuario7;C;s6m22usuario16;D;0;170.969.986.916;1682;rand;s6m22;DCC;DC;D;C
48;s6m22usuario7;D;s6m22usuario6;C;4;159.800.004.959;1571;rand;s6m22;CDD;CD;C;D
49;s6m22usuario7;D;s6m22usuario16;D;1;143.639.993.668;1409;rand;s6m22;DCD;DC;D;C
50;s6m22usuario7;D;s6m22usuario11;C;4;949.299.812.317;924;rand;s6m22;DDD;DD;D;D
51;s6m22usuario7;D;s6m22usuario6;D;1;181.019.997.597;1785;rand;s6m22;DCD;DC;D;C
52;s6m22usuario7;D;s6m22usuario8;C;4;697.480.010.986;6945;rand;s6m22;DDD;DD;D;D
53;s6m22usuario7;D;s6m22usuario4;D;1;114.429.998.398;1123;rand;s6m22;DCD;DC;D;C
54;s6m22usuario7;D;s6m22usuario14;D;1;200.650.000.572;1982;rand;s6m22;DDD;DD;D;D
55;s6m22usuario7;D;s6m22usuario11;C;4;148.230.004.311;1455;rand;s6m22;DDD;DD;D;D
56;s6m22usuario7;D;s6m22usuario2;D;1;135.489.988.327;1333;rand;s6m22;DCD;DC;D;C
57;s6m22usuario7;D;s6m22usuario14;D;1;158.519.983.292;1559;rand;s6m22;DDD;DD;D;D
58;s6m22usuario7;D;s6m22usuario12;D;1;106.220.006.943;1041;rand;s6m22;DDD;DD;D;D
59;s6m22usuario7;D;s6m22usuario6;C;4;143.910.002.708;1410;rand;s6m22;DDD;DD;D;D
60;s6m22usuario7;D;s6m22usuario12;D;1;239.359.998.703;2370;rand;s6m22;DCD;DC;D;C
61;s6m22usuario7;D;s6m22usuario11;C;4;112.139.987.946;1104;rand;s6m22;DDD;DD;D;D
62;s6m22usuario7;D;s6m22usuario8;C;4;121.580.004.692;1183;rand;s6m22;DCD;DC;D;C
63;s6m22usuario7;C;s6m22usuario9;C;3;206.049.990.654;2035;rand;s6m22;DCC;DC;D;C
64;s6m22usuario7;C;s6m22usuario3;D;0;306.500.005.722;3048;rand;s6m22;CCC;CC;C;C
65;s6m22usuario7;D;s6m22usuario1;D;1;7.460.000.514.980.000;713;rand;s6m22;CDD;CD;C;D
66;s6m22usuario7;D;s6m22usuario2;D;1;906.900.167.465;876;rand;s6m22;DDD;DD;D;D
67;s6m22usuario7;D;s6m22usuario15;D;1;831.199.884.415;805;rand;s6m22;DDD;DD;D;D
68;s6m22usuario7;D;s6m22usuario2;D;1;11.740.000.248;1146;rand;s6m22;DDD;DD;D;D
69;s6m22usuario7;D;s6m22usuario6;C;4;797.600.030.899;771;rand;s6m22;DDD;DD;D;D
70;s6m22usuario7;D;s6m22usuario14;D;1;147.160.005.569;1442;rand;s6m22;DCD;DC;D;C
71;s6m22usuario7;D;s6m22usuario10;D;1;956.000.089.645;936;rand;s6m22;DDD;DD;D;D
72;s6m22usuario7;D;s6m22usuario13;D;1;736.299.991.608;720;rand;s6m22;DDD;DD;D;D
73;s6m22usuario7;D;s6m22usuario15;D;1;135.389.995.575;1327;rand;s6m22;DDD;DD;D;D
74;s6m22usuario7;D;s6m22usuario4;D;1;143.320.012.093;1410;rand;s6m22;DDD;DD;D;D
75;s6m22usuario7;D;s6m22usuario4;C;4;283.170.008.659;2812;rand;s6m22;DDD;DD;D;D
76;s6m22usuario7;C;s6m22usuario14;D;0;39.930.999.279;3968;rand;s6m22;DCC;DC;D;C
77;s6m22usuario7;D;s6m22usuario13;D;1;737.200.021.744;713;rand;s6m22;CDD;CD;C;D
78;s6m22usuario7;D;s6m22usuario15;D;1;673.099.994.659;649;rand;s6m22;DDD;DD;D;D
79;s6m22usuario7;D;s6m22usuario3;D;1;243.009.996.414;2401;rand;s6m22;DDD;DD;D;D
80;s6m22usuario7;D;s6m22usuario14;D;1;127.710.008.621;1258;rand;s6m22;DDD;DD;D;D
81;s6m22usuario7;D;s6m22usuario2;D;1;7.802.999.019.619.990;761;rand;s6m22;DDD;DD;D;D
82;s6m22usuario7;D;s6m22usuario11;C;4;998.899.936.676;971;rand;s6m22;DDD;DD;D;D
83;s6m22usuario7;D;s6m22usuario15;D;1;343.709.993.362;3409;rand;s6m22;DCD;DC;D;C
84;s6m22usuario7;D;s6m22usuario3;D;1;378.779.983.521;3762;rand;s6m22;DDD;DD;D;D
85;s6m22usuario7;D;s6m22usuario12;D;1;523.039.984.703;5200;rand;s6m22;DDD;DD;D;D
86;s6m22usuario7;D;s6m22usuario3;D;1;8.492.000.103;821;rand;s6m22;DDD;DD;D;D
87;s6m22usuario7;D;s6m22usuario15;D;1;862.299.919.128;835;rand;s6m22;DDD;DD;D;D
88;s6m22usuario7;D;s6m22usuario2;D;1;111.129.999.161;1091;rand;s6m22;DDD;DD;D;D
89;s6m22usuario7;D;s6m22usuario11;C;4;401.999.998.093;3995;rand;s6m22;DDD;DD;D;D
90;s6m22usuario7;D;s6m22usuario15;D;1;178.360.009.193;1749;rand;s6m22;DCD;DC;D;C
91;s6m22usuario7;D;s6m22usuario6;D;1;327.990.007.401;3250;rand;s6m22;DDD;DD;D;D
92;s6m22usuario7;D;s6m22usuario5;D;1;863.999.843.597;837;rand;s6m22;DDD;DD;D;D
93;s6m22usuario7;D;s6m22usuario3;C;4;105.760.002.136;1033;rand;s6m22;DDD;DD;D;D
94;s6m22usuario7;D;s6m22usuario9;D;1;350.069.999.695;3475;rand;s6m22;DCD;DC;D;C
95;s6m22usuario7;D;s6m22usuario14;D;1;133.220.005.035;1307;rand;s6m22;DDD;DD;D;D
96;s6m22usuario7;D;s6m22usuario4;C;4;765.700.101.852;738;rand;s6m22;DDD;DD;D;D
97;s6m22usuario7;D;s6m22usuario12;D;1;124.669.981.003;1219;rand;s6m22;DCD;DC;D;C
98;s6m22usuario7;D;s6m22usuario10;D;1;136.580.014.229;1339;rand;s6m22;DDD;DD;D;D
99;s6m22usuario7;D;s6m22usuario14;D;1;254.839.992.523;2521;rand;s6m22;DDD;DD;D;D
100;s6m22usuario7;D;s6m22usuario12;D;1;109.789.991.379;1070;rand;s6m22;DDD;DD;D;D
1;s6m22usuario8;C;s6m22usuario16;D;0;4.078.900.098.800.000;4050;rand;s6m22;--;--;;
2;s6m22usuario8;C;s6m22usuario10;D;0;474.979.996.681;4724;rand;s6m22;CDC;CD;C;D
3;s6m22usuario8;C;s6m22usuario7;D;0;208.670.020.103;2067;rand;s6m22;CDC;CD;C;D
4;s6m22usuario8;C;s6m22usuario4;C;3;243.239.998.817;2414;rand;s6m22;CDC;CD;C;D
5;s6m22usuario8;C;s6m22usuario12;C;3;155.020.022.392;1520;rand;s6m22;CCC;CC;C;C
6;s6m22usuario8;C;s6m22usuario12;D;0;15.162.999.630.000.000;1489;rand;s6m22;CCC;CC;C;C
7;s6m22usuario8;C;s6m22usuario12;D;0;938.999.891.281;913;rand;s6m22;CDC;CD;C;D
8;s6m22usuario8;C;s6m22usuario14;D;0;65.515.999.794;6495;rand;s6m22;CDC;CD;C;D
9;s6m22usuario8;C;s6m22usuario13;C;3;15.055.000.782;1480;rand;s6m22;CDC;CD;C;D
10;s6m22usuario8;C;s6m22usuario12;D;0;12.243.001.461;1198;rand;s6m22;CCC;CC;C;C
11;s6m22usuario8;C;s6m22usuario9;D;0;709.360.003.471;7067;rand;s6m22;CDC;CD;C;D
12;s6m22usuario8;C;s6m22usuario14;D;0;257.120.013.237;2545;rand;s6m22;CDC;CD;C;D
13;s6m22usuario8;D;s6m22usuario10;D;1;256.889.986.992;2542;rand;s6m22;CDD;CD;C;D
14;s6m22usuario8;C;s6m22usuario1;D;0;390.659.999.847;3889;rand;s6m22;DDC;DD;D;D
15;s6m22usuario8;C;s6m22usuario9;C;3;344.210.004.807;3419;rand;s6m22;CDC;CD;C;D
16;s6m22usuario8;C;s6m22usuario1;D;0;141.219.997.406;1387;rand;s6m22;CCC;CC;C;C
17;s6m22usuario8;C;s6m22usuario14;D;0;29.361.000.061;2919;rand;s6m22;CDC;CD;C;D
18;s6m22usuario8;C;s6m22usuario6;D;0;280.480.003.357;2779;rand;s6m22;CDC;CD;C;D
19;s6m22usuario8;C;s6m22usuario11;C;3;291.409.993.172;2889;rand;s6m22;CDC;CD;C;D
20;s6m22usuario8;C;s6m22usuario9;C;3;153.000.020.981;1501;rand;s6m22;CCC;CC;C;C
21;s6m22usuario8;C;s6m22usuario2;D;0;926.199.913.025;903;rand;s6m22;CCC;CC;C;C
22;s6m22usuario8;C;s6m22usuario1;D;0;7.180.001.735.689.990;693;rand;s6m22;CDC;CD;C;D
23;s6m22usuario8;C;s6m22usuario7;D;0;116.899.991.035;1142;rand;s6m22;CDC;CD;C;D
24;s6m22usuario8;C;s6m22usuario12;D;0;67.560.005.188;645;rand;s6m22;CDC;CD;C;D
25;s6m22usuario8;C;s6m22usuario7;D;0;920.699.834.824;895;rand;s6m22;CDC;CD;C;D
26;s6m22usuario8;C;s6m22usuario10;D;0;174.919.986.725;1719;rand;s6m22;CDC;CD;C;D
27;s6m22usuario8;C;s6m22usuario12;D;0;129.449.987.411;1267;rand;s6m22;CDC;CD;C;D
28;s6m22usuario8;C;s6m22usuario10;D;0;122.009.992.599;1192;rand;s6m22;CDC;CD;C;D
29;s6m22usuario8;C;s6m22usuario15;D;0;375.909.996.033;3740;rand;s6m22;CDC;CD;C;D
30;s6m22usuario8;C;s6m22usuario14;D;0;217.030.000.687;2151;rand;s6m22;CDC;CD;C;D
31;s6m22usuario8;C;s6m22usuario6;D;0;171.710.014.343;1690;rand;s6m22;CDC;CD;C;D
32;s6m22usuario8;C;s6m22usuario16;D;0;977.100.133.896;953;rand;s6m22;CDC;CD;C;D
33;s6m22usuario8;C;s6m22usuario2;D;0;763.800.144.196;747;rand;s6m22;CDC;CD;C;D
34;s6m22usuario8;C;s6m22usuario3;D;0;7.374.999.523.160.000;712;rand;s6m22;CDC;CD;C;D
35;s6m22usuario8;C;s6m22usuario7;D;0;125.829.982.758;1232;rand;s6m22;CDC;CD;C;D
36;s6m22usuario8;C;s6m22usuario4;C;3;101.149.988.174;994;rand;s6m22;CDC;CD;C;D
37;s6m22usuario8;C;s6m22usuario7;D;0;127.789.998.055;1261;rand;s6m22;CCC;CC;C;C
38;s6m22usuario8;C;s6m22usuario3;D;0;100.239.992.142;985;rand;s6m22;CDC;CD;C;D
39;s6m22usuario8;C;s6m22usuario6;D;0;117.090.010.643;1145;rand;s6m22;CDC;CD;C;D
40;s6m22usuario8;C;s6m22usuario12;D;0;107.410.001.755;1049;rand;s6m22;CDC;CD;C;D
41;s6m22usuario8;C;s6m22usuario10;C;3;154.660.010.338;1523;rand;s6m22;CDC;CD;C;D
42;s6m22usuario8;C;s6m22usuario12;D;0;129.349.994.659;1267;rand;s6m22;CCC;CC;C;C
43;s6m22usuario8;C;s6m22usuario3;D;0;122.359.991.074;1197;rand;s6m22;CDC;CD;C;D
44;s6m22usuario8;C;s6m22usuario11;C;3;888.200.044.632;857;rand;s6m22;CDC;CD;C;D
45;s6m22usuario8;C;s6m22usuario9;C;3;98.340.010.643;959;rand;s6m22;CCC;CC;C;C
46;s6m22usuario8;C;s6m22usuario5;D;0;683.599.948.883;658;rand;s6m22;CCC;CC;C;C
47;s6m22usuario8;C;s6m22usuario11;C;3;745.000.123.978;722;rand;s6m22;CDC;CD;C;D
48;s6m22usuario8;C;s6m22usuario10;D;0;130.029.988.289;1275;rand;s6m22;CCC;CC;C;C
49;s6m22usuario8;C;s6m22usuario4;D;0;801.990.008.354;7959;rand;s6m22;CDC;CD;C;D
50;s6m22usuario8;C;s6m22usuario1;C;3;117.279.982.567;1145;rand;s6m22;CDC;CD;C;D
51;s6m22usuario8;C;s6m22usuario14;D;0;870.799.779.892;844;rand;s6m22;CCC;CC;C;C
52;s6m22usuario8;C;s6m22usuario7;D;0;734.800.100.327;716;rand;s6m22;CDC;CD;C;D
53;s6m22usuario8;C;s6m22usuario9;C;3;165.610.003.471;1638;rand;s6m22;CDC;CD;C;D
54;s6m22usuario8;C;s6m22usuario11;D;0;8.522.000.312.810.000;825;rand;s6m22;CCC;CC;C;C
55;s6m22usuario8;C;s6m22usuario5;D;0;62.450.003.624;595;rand;s6m22;CDC;CD;C;D
56;s6m22usuario8;C;s6m22usuario6;D;0;627.400.159.836;601;rand;s6m22;CDC;CD;C;D
57;s6m22usuario8;C;s6m22usuario12;D;0;536.539.983.749;5336;rand;s6m22;CDC;CD;C;D
58;s6m22usuario8;C;s6m22usuario5;D;0;101.220.011.711;982;rand;s6m22;CDC;CD;C;D
59;s6m22usuario8;C;s6m22usuario13;D;0;107.820.010.185;1048;rand;s6m22;CDC;CD;C;D
60;s6m22usuario8;C;s6m22usuario1;C;3;87.869.977.951;854;rand;s6m22;CDC;CD;C;D
61;s6m22usuario8;C;s6m22usuario10;D;0;12.936.000.824;1275;rand;s6m22;CCC;CC;C;C
62;s6m22usuario8;C;s6m22usuario7;D;0;514.149.999.619;5112;rand;s6m22;CDC;CD;C;D
63;s6m22usuario8;C;s6m22usuario4;C;3;129.289.984.703;1266;rand;s6m22;CDC;CD;C;D
64;s6m22usuario8;C;s6m22usuario15;D;0;289.569.997.787;2866;rand;s6m22;CCC;CC;C;C
65;s6m22usuario8;C;s6m22usuario10;C;3;142.379.999.161;1399;rand;s6m22;CDC;CD;C;D
66;s6m22usuario8;C;s6m22usuario6;C;3;12.920.999.527;1261;rand;s6m22;CCC;CC;C;C
67;s6m22usuario8;C;s6m22usuario13;D;0;111.889.982.224;1090;rand;s6m22;CCC;CC;C;C
68;s6m22usuario8;C;s6m22usuario14;C;3;769.999.980.927;751;rand;s6m22;CDC;CD;C;D
69;s6m22usuario8;C;s6m22usuario13;D;0;129.480.004.311;1269;rand;s6m22;CCC;CC;C;C
70;s6m22usuario8;C;s6m22usuario11;C;3;127.359.986.305;1251;rand;s6m22;CDC;CD;C;D
71;s6m22usuario8;C;s6m22usuario3;D;0;134.729.981.422;1320;rand;s6m22;CCC;CC;C;C
72;s6m22usuario8;C;s6m22usuario6;D;0;754.400.014.877;729;rand;s6m22;CDC;CD;C;D
73;s6m22usuario8;C;s6m22usuario3;D;0;14.712.998.867;1443;rand;s6m22;CDC;CD;C;D
74;s6m22usuario8;C;s6m22usuario11;C;3;176.719.999.313;1738;rand;s6m22;CDC;CD;C;D
75;s6m22usuario8;C;s6m22usuario15;D;0;118.650.007.248;1159;rand;s6m22;CCC;CC;C;C
76;s6m22usuario8;C;s6m22usuario12;C;3;990.299.940.109;958;rand;s6m22;CDC;CD;C;D
77;s6m22usuario8;C;s6m22usuario5;D;0;101.830.005.646;995;rand;s6m22;CCC;CC;C;C
78;s6m22usuario8;C;s6m22usuario3;D;0;940.099.954.605;914;rand;s6m22;CDC;CD;C;D
79;s6m22usuario8;C;s6m22usuario11;D;0;110.339.999.199;1080;rand;s6m22;CDC;CD;C;D
80;s6m22usuario8;C;s6m22usuario2;D;0;979.099.988.937;954;rand;s6m22;CDC;CD;C;D
81;s6m22usuario8;C;s6m22usuario6;D;0;276.179.981.232;2742;rand;s6m22;CDC;CD;C;D
82;s6m22usuario8;C;s6m22usuario12;D;0;148.830.008.507;1472;rand;s6m22;CDC;CD;C;D
83;s6m22usuario8;C;s6m22usuario5;D;0;165.210.008.621;1624;rand;s6m22;CDC;CD;C;D
84;s6m22usuario8;D;s6m22usuario6;C;4;100.909.996.033;982;rand;s6m22;CDD;CD;C;D
85;s6m22usuario8;C;s6m22usuario1;C;3;259.200.000.763;2569;rand;s6m22;DCC;DC;D;C
86;s6m22usuario8;C;s6m22usuario9;C;3;134.140.014.648;1315;rand;s6m22;CCC;CC;C;C
87;s6m22usuario8;C;s6m22usuario11;D;0;102.270.007.133;1004;rand;s6m22;CCC;CC;C;C
88;s6m22usuario8;D;s6m22usuario6;D;1;150.090.003.014;1476;rand;s6m22;CDD;CD;C;D
89;s6m22usuario8;C;s6m22usuario14;D;0;136.290.001.869;1336;rand;s6m22;DDC;DD;D;D
90;s6m22usuario8;C;s6m22usuario9;D;0;206.949.996.948;2042;rand;s6m22;CDC;CD;C;D
91;s6m22usuario8;C;s6m22usuario13;D;0;118.819.999.695;1170;rand;s6m22;CDC;CD;C;D
92;s6m22usuario8;C;s6m22usuario11;D;0;136.710.000.038;1342;rand;s6m22;CDC;CD;C;D
93;s6m22usuario8;C;s6m22usuario9;D;0;108.319.997.787;1058;rand;s6m22;CDC;CD;C;D
94;s6m22usuario8;C;s6m22usuario5;D;0;122.469.997.406;1201;rand;s6m22;CDC;CD;C;D
95;s6m22usuario8;C;s6m22usuario16;D;0;7.070.999.145.510.000;681;rand;s6m22;CDC;CD;C;D
96;s6m22usuario8;C;s6m22usuario9;C;3;801.599.979.401;783;rand;s6m22;CDC;CD;C;D
97;s6m22usuario8;C;s6m22usuario11;D;0;538.599.967.957;511;rand;s6m22;CCC;CC;C;C
98;s6m22usuario8;C;s6m22usuario14;D;0;261.419.987.679;2596;rand;s6m22;CDC;CD;C;D
99;s6m22usuario8;C;s6m22usuario16;D;0;745.500.087.738;722;rand;s6m22;CDC;CD;C;D
100;s6m22usuario8;C;s6m22usuario14;D;0;8.014.001.846.310.000;776;rand;s6m22;CDC;CD;C;D
1;s6m22usuario9;D;s6m22usuario13;C;4;133.622.999.191;13342;rand;s6m22;--;--;;
2;s6m22usuario9;C;s6m22usuario2;D;0;105.353.000.164;10506;rand;s6m22;DCC;DC;D;C
3;s6m22usuario9;C;s6m22usuario3;C;3;741.319.990.158;7379;rand;s6m22;CDC;CD;C;D
4;s6m22usuario9;C;s6m22usuario5;D;0;108.898.999.691;10860;rand;s6m22;CCC;CC;C;C
5;s6m22usuario9;D;s6m22usuario3;D;1;671.619.987.488;6685;rand;s6m22;CDD;CD;C;D
6;s6m22usuario9;D;s6m22usuario16;D;1;587.199.997.902;5840;rand;s6m22;DDD;DD;D;D
7;s6m22usuario9;C;s6m22usuario2;D;0;854.680.013.657;8516;rand;s6m22;DDC;DD;D;D
8;s6m22usuario9;C;s6m22usuario3;D;0;551.910.018.921;5488;rand;s6m22;CDC;CD;C;D
9;s6m22usuario9;C;s6m22usuario6;D;0;283.089.995.384;2804;rand;s6m22;CDC;CD;C;D
10;s6m22usuario9;D;s6m22usuario11;D;1;2.290.599.823;2268;rand;s6m22;CDD;CD;C;D
11;s6m22usuario9;D;s6m22usuario8;C;4;632.070.016.861;6291;rand;s6m22;DDD;DD;D;D
12;s6m22usuario9;C;s6m22usuario6;D;0;272.490.000.725;2698;rand;s6m22;DCC;DC;D;C
13;s6m22usuario9;C;s6m22usuario7;C;3;290.240.001.678;2875;rand;s6m22;CDC;CD;C;D
14;s6m22usuario9;D;s6m22usuario10;D;1;234.419.989.586;2319;rand;s6m22;CCD;CC;C;C
15;s6m22usuario9;C;s6m22usuario8;C;3;281.139.993.668;2786;rand;s6m22;DDC;DD;D;D
16;s6m22usuario9;C;s6m22usuario6;D;0;202.099.990.845;1993;rand;s6m22;CCC;CC;C;C
