round;player;action_player;opponent;action_opponent;payoff;time_php;time_js;treatment;session;player_id;context;prev;prev_player;prev_opp
23;s2m5usuario5;D;s2m5usuario7;D;1;-244.998.931.885;0;fix;s2m5;20;DDD;DD;D;D
24;s2m5usuario5;C;s2m5usuario7;D;0;-241.000.652.313;0;fix;s2m5;20;DDC;DD;D;D
25;s2m5usuario5;C;s2m5usuario7;C;3;-719.109.988.213;0;fix;s2m5;20;CDC;CD;C;D
26;s2m5usuario5;C;s2m5usuario7;C;3;-516.909.980.774;0;fix;s2m5;20;CCC;CC;C;C
27;s2m5usuario5;C;s2m5usuario7;C;3;-31.154.999.733.000.000;0;fix;s2m5;20;CCC;CC;C;C
28;s2m5usuario5;C;s2m5usuario7;C;3;-414.199.995.995;0;fix;s2m5;20;CCC;CC;C;C
29;s2m5usuario5;C;s2m5usuario7;C;3;-213.000.774.384;0;fix;s2m5;20;CCC;CC;C;C
30;s2m5usuario5;C;s2m5usuario7;C;3;-22.300.004.959.099.900;0;fix;s2m5;20;CCC;CC;C;C
31;s2m5usuario5;C;s2m5usuario7;C;3;-102.946.999.073;0;fix;s2m5;20;CCC;CC;C;C
32;s2m5usuario5;C;s2m5usuario7;C;3;-210.010.004.044;0;fix;s2m5;20;CCC;CC;C;C
33;s2m5usuario5;C;s2m5usuario7;C;3;-209.659.981.728;0;fix;s2m5;20;CCC;CC;C;C
34;s2m5usuario5;C;s2m5usuario7;C;3;-619.369.983.673;0;fix;s2m5;20;CCC;CC;C;C
35;s2m5usuario5;C;s2m5usuario7;C;3;-821.289.992.332;0;fix;s2m5;20;CCC;CC;C;C
36;s2m5usuario5;C;s2m5usuario7;C;3;-259.001.255.035;0;fix;s2m5;20;CCC;CC;C;C
37;s2m5usuario5;C;s2m5usuario7;C;3;-209.389.996.529;0;fix;s2m5;20;CCC;CC;C;C
38;s2m5usuario5;C;s2m5usuario7;C;3;-208.850.002.289;0;fix;s2m5;20;CCC;CC;C;C
39;s2m5usuario5;C;s2m5usuario7;C;3;-106.519.985.199;0;fix;s2m5;20;CCC;CC;C;C
40;s2m5usuario5;C;s2m5usuario7;C;3;-414.240.002.632;0;fix;s2m5;20;CCC;CC;C;C
41;s2m5usuario5;C;s2m5usuario7;C;3;-617.090.010.643;0;fix;s2m5;20;CCC;CC;C;C
42;s2m5usuario5;C;s2m5usuario7;C;3;-517.560.005.188;0;fix;s2m5;20;CCC;CC;C;C
43;s2m5usuario5;C;s2m5usuario7;C;3;-617.790.007.591;0;fix;s2m5;20;CCC;CC;C;C
44;s2m5usuario5;C;s2m5usuario7;C;3;-311.450.004.578;0;fix;s2m5;20;CCC;CC;C;C
45;s2m5usuario5;C;s2m5usuario7;C;3;-31.101.000.309;0;fix;s2m5;20;CCC;CC;C;C
46;s2m5usuario5;C;s2m5usuario7;C;3;-105.830.001.831;0;fix;s2m5;20;CCC;CC;C;C
47;s2m5usuario5;C;s2m5usuario7;C;3;-123.383.998.871;0;fix;s2m5;20;CCC;CC;C;C
48;s2m5usuario5;C;s2m5usuario7;C;3;-20.099.878.311.199.900;0;fix;s2m5;20;CCC;CC;C;C
49;s2m5usuario5;C;s2m5usuario7;C;3;-106.990.003.586;0;fix;s2m5;20;CCC;CC;C;C
50;s2m5usuario5;C;s2m5usuario7;C;3;-209.159.994.125;0;fix;s2m5;20;CCC;CC;C;C
51;s2m5usuario5;C;s2m5usuario7;C;3;-312.199.997.902;0;fix;s2m5;20;CCC;CC;C;C
52;s2m5usuario5;C;s2m5usuario7;C;3;-209.880.018.234;0;fix;s2m5;20;CCC;CC;C;C
53;s2m5usuario5;C;s2m5usuario7;C;3;-311.480.021.477;0;fix;s2m5;20;CCC;CC;C;C
54;s2m5usuario5;C;s2m5usuario7;C;3;-311.170.005.798;0;fix;s2m5;20;CCC;CC;C;C
55;s2m5usuario5;C;s2m5usuario7;C;3;-414.269.995.689;0;fix;s2m5;20;CCC;CC;C;C
56;s2m5usuario5;C;s2m5usuario7;C;3;-311.750.006.676;0;fix;s2m5;20;CCC;CC;C;C
57;s2m5usuario5;C;s2m5usuario7;C;3;-208.660.006.523;0;fix;s2m5;20;CCC;CC;C;C
58;s2m5usuario5;C;s2m5usuario7;C;3;-208.960.008.621;0;fix;s2m5;20;CCC;CC;C;C
59;s2m5usuario5;C;s2m5usuario7;C;3;-617.939.996.719;0;fix;s2m5;20;CCC;CC;C;C
60;s2m5usuario5;C;s2m5usuario7;C;3;-10.611.000.061;0;fix;s2m5;20;CCC;CC;C;C
61;s2m5usuario5;C;s2m5usuario7;C;3;-413.709.998.131;0;fix;s2m5;20;CCC;CC;C;C
62;s2m5usuario5;C;s2m5usuario7;C;3;-721.930.003.166;0;fix;s2m5;20;CCC;CC;C;C
63;s2m5usuario5;C;s2m5usuario7;C;3;-209.019.994.736;0;fix;s2m5;20;CCC;CC;C;C
64;s2m5usuario5;C;s2m5usuario7;C;3;-621.529.984.474;0;fix;s2m5;20;CCC;CC;C;C
65;s2m5usuario5;C;s2m5usuario7;C;3;-164.363.999.367;0;fix;s2m5;20;CCC;CC;C;C
66;s2m5usuario5;C;s2m5usuario7;C;3;-41.428.000.927;0;fix;s2m5;20;CCC;CC;C;C
67;s2m5usuario5;C;s2m5usuario7;C;3;-414.569.997.787;0;fix;s2m5;20;CCC;CC;C;C
68;s2m5usuario5;C;s2m5usuario7;C;3;-51.641.998.291;0;fix;s2m5;20;CCC;CC;C;C
69;s2m5usuario5;C;s2m5usuario7;C;3;-106.500.005.722;0;fix;s2m5;20;CCC;CC;C;C
70;s2m5usuario5;C;s2m5usuario7;C;3;-209.300.017.357;0;fix;s2m5;20;CCC;CC;C;C
71;s2m5usuario5;C;s2m5usuario7;C;3;-106.589.984.894;0;fix;s2m5;20;CCC;CC;C;C
72;s2m5usuario5;C;s2m5usuario7;C;3;-311.919.999.123;0;fix;s2m5;20;CCC;CC;C;C
73;s2m5usuario5;C;s2m5usuario7;C;3;-414.639.997.482;0;fix;s2m5;20;CCC;CC;C;C
74;s2m5usuario5;C;s2m5usuario7;C;3;-311.430.001.259;0;fix;s2m5;20;CCC;CC;C;C
75;s2m5usuario5;C;s2m5usuario7;C;3;-10.256.000.042;0;fix;s2m5;20;CCC;CC;C;C
76;s2m5usuario5;C;s2m5usuario7;C;3;-243.000.984.192;0;fix;s2m5;20;CCC;CC;C;C
77;s2m5usuario5;C;s2m5usuario7;C;3;-311.239.981.651;0;fix;s2m5;20;CCC;CC;C;C
78;s2m5usuario5;C;s2m5usuario7;C;3;-106.150.007.248;0;fix;s2m5;20;CCC;CC;C;C
79;s2m5usuario5;C;s2m5usuario7;C;3;-311.030.006.409;0;fix;s2m5;20;CCC;CC;C;C
80;s2m5usuario5;C;s2m5usuario7;C;3;-21.115.000.248;0;fix;s2m5;20;CCC;CC;C;C
81;s2m5usuario5;C;s2m5usuario7;C;3;-514.739.990.234;0;fix;s2m5;20;CCC;CC;C;C
82;s2m5usuario5;C;s2m5usuario7;C;3;-10.279.099.941.299.900;0;fix;s2m5;20;CCC;CC;C;C
83;s2m5usuario5;C;s2m5usuario7;C;3;-411.899.995.804;0;fix;s2m5;20;CCC;CC;C;C
84;s2m5usuario5;C;s2m5usuario7;C;3;-414.079.999.924;0;fix;s2m5;20;CCC;CC;C;C
85;s2m5usuario5;C;s2m5usuario7;C;3;-617.729.997.635;0;fix;s2m5;20;CCC;CC;C;C
86;s2m5usuario5;C;s2m5usuario7;C;3;-413.900.017.738;0;fix;s2m5;20;CCC;CC;C;C
87;s2m5usuario5;C;s2m5usuario7;C;3;-238.001.346.588;0;fix;s2m5;20;CCC;CC;C;C
88;s2m5usuario5;C;s2m5usuario7;C;3;-618.399.977.684;0;fix;s2m5;20;CCC;CC;C;C
89;s2m5usuario5;C;s2m5usuario7;C;3;-311.819.982.529;0;fix;s2m5;20;CCC;CC;C;C
90;s2m5usuario5;C;s2m5usuario7;C;3;-226.001.739.502;0;fix;s2m5;20;CCC;CC;C;C
91;s2m5usuario5;C;s2m5usuario7;C;3;-31.140.999.794;0;fix;s2m5;20;CCC;CC;C;C
92;s2m5usuario5;C;s2m5usuario7;C;3;-102.867.000.103;0;fix;s2m5;20;CCC;CC;C;C
93;s2m5usuario5;C;s2m5usuario7;C;3;-106.599.998.474;0;fix;s2m5;20;CCC;CC;C;C
94;s2m5usuario5;C;s2m5usuario7;C;3;-208.310.008.049;0;fix;s2m5;20;CCC;CC;C;C
95;s2m5usuario5;C;s2m5usuario7;C;3;-516.939.997.673;0;fix;s2m5;20;CCC;CC;C;C
96;s2m5usuario5;C;s2m5usuario7;C;3;-414.210.009.575;0;fix;s2m5;20;CCC;CC;C;C
97;s2m5usuario5;C;s2m5usuario7;C;3;-209.459.996.223;0;fix;s2m5;20;CCC;CC;C;C
98;s2m5usuario5;C;s2m5usuario7;C;3;-113.262.000.084;0;fix;s2m5;20;CCC;CC;C;C
99;s2m5usuario5;C;s2m5usuario7;C;3;-106.879.997.253;0;fix;s2m5;20;CCC;CC;C;C
100;s2m5usuario5;C;s2m5usuario7;C;3;353.289.985.657;0;fix;s2m5;20;CCC;CC;C;C
1;s2m5usuario6;D;s2m5usuario18;C;4;-823.850.011.826;0;fix;s2m5;21;--;--;;
2;s2m5usuario6;D;s2m5usuario18;D;1;-102.847.001.553;0;fix;s2m5;21;DCD;DC;D;C
3;s2m5usuario6;D;s2m5usuario18;D;1;-123.130.998.611;0;fix;s2m5;21;DDD;DD;D;D
4;s2m5usuario6;D;s2m5usuario18;C;4;-164.250.998.497;0;fix;s2m5;21;DDD;DD;D;D
5;s2m5usuario6;D;s2m5usuario18;D;1;-721.600.008.011;0;fix;s2m5;21;DCD;DC;D;C
6;s2m5usuario6;C;s2m5usuario18;D;0;-153.850.998.878;0;fix;s2m5;21;DDC;DD;D;D
7;s2m5usuario6;D;s2m5usuario18;C;4;-133.717.000.484;0;fix;s2m5;21;CDD;CD;C;D
8;s2m5usuario6;D;s2m5usuario18;D;1;-113.020.999.432;0;fix;s2m5;21;DCD;DC;D;C
9;s2m5usuario6;D;s2m5usuario18;D;1;-113.101.000.786;0;fix;s2m5;21;DDD;DD;D;D
10;s2m5usuario6;D;s2m5usuario18;D;1;-721.379.995.346;0;fix;s2m5;21;DDD;DD;D;D
11;s2m5usuario6;C;s2m5usuario18;C;3;-721.609.997.749;0;fix;s2m5;21;DDC;DD;D;D
12;s2m5usuario6;C;s2m5usuario18;C;3;-123.306.000.233;0;fix;s2m5;21;CCC;CC;C;C
13;s2m5usuario6;D;s2m5usuario18;C;4;-143.930.001.259;0;fix;s2m5;21;CCD;CC;C;C
14;s2m5usuario6;D;s2m5usuario18;D;1;-824.199.986.458;0;fix;s2m5;21;DCD;DC;D;C
15;s2m5usuario6;D;s2m5usuario18;C;4;-112.918.000.221;0;fix;s2m5;21;DDD;DD;D;D
16;s2m5usuario6;D;s2m5usuario18;D;1;-6.175.500.154.500.000;0;fix;s2m5;21;DCD;DC;D;C
17;s2m5usuario6;D;s2m5usuario18;D;1;-184.584.000.111;0;fix;s2m5;21;DDD;DD;D;D
18;s2m5usuario6;C;s2m5usuario18;D;0;-925.320.005.417;0;fix;s2m5;21;DDC;DD;D;D
19;s2m5usuario6;D;s2m5usuario18;C;4;-143.775.999.546;0;fix;s2m5;21;CDD;CD;C;D
20;s2m5usuario6;D;s2m5usuario18;D;1;-824.409.985.542;0;fix;s2m5;21;DCD;DC;D;C
21;s2m5usuario6;D;s2m5usuario18;D;1;-618.290.019.035;0;fix;s2m5;21;DDD;DD;D;D
22;s2m5usuario6;D;s2m5usuario18;C;4;-133.501.000.404;0;fix;s2m5;21;DDD;DD;D;D
23;s2m5usuario6;D;s2m5usuario18;C;4;-924.329.996.109;0;fix;s2m5;21;DCD;DC;D;C
24;s2m5usuario6;D;s2m5usuario18;C;4;-722.090.005.875;0;fix;s2m5;21;DCD;DC;D;C
25;s2m5usuario6;D;s2m5usuario18;D;1;-823.289.990.425;0;fix;s2m5;21;DCD;DC;D;C
26;s2m5usuario6;D;s2m5usuario18;D;1;-618.779.993.057;0;fix;s2m5;21;DDD;DD;D;D
27;s2m5usuario6;D;s2m5usuario18;D;1;-5.176.499.843.600.000;0;fix;s2m5;21;DDD;DD;D;D
28;s2m5usuario6;D;s2m5usuario18;D;1;-413.650.012.016;0;fix;s2m5;21;DDD;DD;D;D
29;s2m5usuario6;D;s2m5usuario18;D;1;-516.750.001.907;0;fix;s2m5;21;DDD;DD;D;D
30;s2m5usuario6;D;s2m5usuario18;D;1;-415.389.990.807;0;fix;s2m5;21;DDD;DD;D;D
31;s2m5usuario6;C;s2m5usuario18;D;0;-12.322.799.921;0;fix;s2m5;21;DDC;DD;D;D
32;s2m5usuario6;D;s2m5usuario18;D;1;-413.899.993.896;0;fix;s2m5;21;CDD;CD;C;D
33;s2m5usuario6;D;s2m5usuario18;D;1;-51.592.001.915;0;fix;s2m5;21;DDD;DD;D;D
34;s2m5usuario6;D;s2m5usuario18;D;1;-112.930.002.213;0;fix;s2m5;21;DDD;DD;D;D
35;s2m5usuario6;D;s2m5usuario18;D;1;-922.429.990.768;0;fix;s2m5;21;DDD;DD;D;D
36;s2m5usuario6;D;s2m5usuario18;D;1;-311.100.006.104;0;fix;s2m5;21;DDD;DD;D;D
37;s2m5usuario6;D;s2m5usuario18;D;1;-106.799.983.978;0;fix;s2m5;21;DDD;DD;D;D
38;s2m5usuario6;D;s2m5usuario18;D;1;-413.700.008.392;0;fix;s2m5;21;DDD;DD;D;D
39;s2m5usuario6;D;s2m5usuario18;D;1;-209.640.002.251;0;fix;s2m5;21;DDD;DD;D;D
40;s2m5usuario6;D;s2m5usuario18;D;1;-514.990.019.798;0;fix;s2m5;21;DDD;DD;D;D
41;s2m5usuario6;D;s2m5usuario18;D;1;-720.200.014.114;0;fix;s2m5;21;DDD;DD;D;D
42;s2m5usuario6;C;s2m5usuario18;D;0;-311.720.013.618;0;fix;s2m5;21;DDC;DD;D;D
43;s2m5usuario6;D;s2m5usuario18;C;4;-13.356.600.046.200.000;0;fix;s2m5;21;CDD;CD;C;D
44;s2m5usuario6;D;s2m5usuario18;D;1;-822.699.999.809;0;fix;s2m5;21;DCD;DC;D;C
45;s2m5usuario6;D;s2m5usuario18;D;1;-413.440.012.932;0;fix;s2m5;21;DDD;DD;D;D
46;s2m5usuario6;D;s2m5usuario18;D;1;-414.930.009.842;0;fix;s2m5;21;DDD;DD;D;D
47;s2m5usuario6;D;s2m5usuario18;D;1;-14.378.200.054.199.900;0;fix;s2m5;21;DDD;DD;D;D
48;s2m5usuario6;D;s2m5usuario18;D;1;-822.140.002.251;0;fix;s2m5;21;DDD;DD;D;D
49;s2m5usuario6;D;s2m5usuario18;C;4;-311.649.990.082;0;fix;s2m5;21;DDD;DD;D;D
50;s2m5usuario6;D;s2m5usuario18;C;4;-312.029.981.613;0;fix;s2m5;21;DCD;DC;D;C
51;s2m5usuario6;D;s2m5usuario18;C;4;-310.430.002.213;0;fix;s2m5;21;DCD;DC;D;C
52;s2m5usuario6;D;s2m5usuario18;C;4;-311.030.006.409;0;fix;s2m5;21;DCD;DC;D;C
53;s2m5usuario6;D;s2m5usuario18;C;4;-413.499.999.046;0;fix;s2m5;21;DCD;DC;D;C
54;s2m5usuario6;D;s2m5usuario18;D;1;-312.419.986.725;0;fix;s2m5;21;DCD;DC;D;C
55;s2m5usuario6;D;s2m5usuario18;D;1;-515.969.991.684;0;fix;s2m5;21;DDD;DD;D;D
56;s2m5usuario6;D;s2m5usuario18;D;1;-41.398.999.691;0;fix;s2m5;21;DDD;DD;D;D
57;s2m5usuario6;D;s2m5usuario18;D;1;-209.330.010.414;0;fix;s2m5;21;DDD;DD;D;D
58;s2m5usuario6;D;s2m5usuario18;D;1;-209.290.003.777;0;fix;s2m5;21;DDD;DD;D;D
59;s2m5usuario6;D;s2m5usuario18;D;1;-717.589.998.245;0;fix;s2m5;21;DDD;DD;D;D
60;s2m5usuario6;D;s2m5usuario18;D;1;-208.850.002.289;0;fix;s2m5;21;DDD;DD;D;D
61;s2m5usuario6;D;s2m5usuario18;D;1;-41.359.000.206;0;fix;s2m5;21;DDD;DD;D;D
62;s2m5usuario6;D;s2m5usuario18;D;1;-515.429.997.444;0;fix;s2m5;21;DDD;DD;D;D
63;s2m5usuario6;D;s2m5usuario18;D;1;-23.900.032.043.499.900;0;fix;s2m5;21;DDD;DD;D;D
64;s2m5usuario6;D;s2m5usuario18;D;1;-625.460.004.807;0;fix;s2m5;21;DDD;DD;D;D
65;s2m5usuario6;D;s2m5usuario18;D;1;-164.147.000.313;0;fix;s2m5;21;DDD;DD;D;D
66;s2m5usuario6;D;s2m5usuario18;D;1;-926.499.986.649;0;fix;s2m5;21;DDD;DD;D;D
67;s2m5usuario6;D;s2m5usuario18;D;1;-516.739.988.327;0;fix;s2m5;21;DDD;DD;D;D
68;s2m5usuario6;D;s2m5usuario18;D;1;-514.560.008.049;0;fix;s2m5;21;DDD;DD;D;D
69;s2m5usuario6;D;s2m5usuario18;D;1;-41.126.999.854.999.900;0;fix;s2m5;21;DDD;DD;D;D
70;s2m5usuario6;D;s2m5usuario18;C;4;-516.400.003.433;0;fix;s2m5;21;DDD;DD;D;D
71;s2m5usuario6;D;s2m5usuario18;C;4;-207.439.994.812;0;fix;s2m5;21;DCD;DC;D;C
72;s2m5usuario6;D;s2m5usuario18;C;4;-311.710.000.038;0;fix;s2m5;21;DCD;DC;D;C
73;s2m5usuario6;D;s2m5usuario18;C;4;-516.059.994.698;0;fix;s2m5;21;DCD;DC;D;C
74;s2m5usuario6;D;s2m5usuario18;D;1;-515.559.983.253;0;fix;s2m5;21;DCD;DC;D;C
75;s2m5usuario6;D;s2m5usuario18;D;1;-102.811.000.347;0;fix;s2m5;21;DDD;DD;D;D
76;s2m5usuario6;D;s2m5usuario18;D;1;-515.520.000.458;0;fix;s2m5;21;DDD;DD;D;D
77;s2m5usuario6;D;s2m5usuario18;D;1;-619.330.000.877;0;fix;s2m5;21;DDD;DD;D;D
78;s2m5usuario6;D;s2m5usuario18;D;1;-413.960.003.853;0;fix;s2m5;21;DDD;DD;D;D
79;s2m5usuario6;D;s2m5usuario18;D;1;-309.509.992.599;0;fix;s2m5;21;DDD;DD;D;D
80;s2m5usuario6;D;s2m5usuario18;D;1;-10.638.999.939;0;fix;s2m5;21;DDD;DD;D;D
81;s2m5usuario6;D;s2m5usuario18;D;1;-517.079.997.063;0;fix;s2m5;21;DDD;DD;D;D
82;s2m5usuario6;D;s2m5usuario18;D;1;-113.183.000.088;0;fix;s2m5;21;DDD;DD;D;D
83;s2m5usuario6;D;s2m5usuario18;D;1;-925.660.014.153;0;fix;s2m5;21;DDD;DD;D;D
84;s2m5usuario6;D;s2m5usuario18;D;1;-516.359.996.796;0;fix;s2m5;21;DDD;DD;D;D
85;s2m5usuario6;D;s2m5usuario18;D;1;-823.329.997.063;0;fix;s2m5;21;DDD;DD;D;D
86;s2m5usuario6;D;s2m5usuario18;D;1;-617.779.994.011;0;fix;s2m5;21;DDD;DD;D;D
87;s2m5usuario6;D;s2m5usuario18;D;1;-310.490.012.169;0;fix;s2m5;21;DDD;DD;D;D
88;s2m5usuario6;D;s2m5usuario18;D;1;-617.829.990.387;0;fix;s2m5;21;DDD;DD;D;D
89;s2m5usuario6;D;s2m5usuario18;D;1;-411.370.015.144;0;fix;s2m5;21;DDD;DD;D;D
90;s2m5usuario6;D;s2m5usuario18;D;1;-311.199.998.856;0;fix;s2m5;21;DDD;DD;D;D
91;s2m5usuario6;D;s2m5usuario18;D;1;-412.389.993.668;0;fix;s2m5;21;DDD;DD;D;D
92;s2m5usuario6;D;s2m5usuario18;D;1;-133.579.001.427;0;fix;s2m5;21;DDD;DD;D;D
93;s2m5usuario6;D;s2m5usuario18;D;1;-311.710.000.038;0;fix;s2m5;21;DDD;DD;D;D
94;s2m5usuario6;D;s2m5usuario18;D;1;-414.910.006.523;0;fix;s2m5;21;DDD;DD;D;D
95;s2m5usuario6;D;s2m5usuario18;D;1;-516.210.007.668;0;fix;s2m5;21;DDD;DD;D;D
96;s2m5usuario6;D;s2m5usuario18;D;1;-516.930.007.935;0;fix;s2m5;21;DDD;DD;D;D
97;s2m5usuario6;D;s2m5usuario18;D;1;-209.230.017.662;0;fix;s2m5;21;DDD;DD;D;D
98;s2m5usuario6;D;s2m5usuario18;D;1;-10.295.899.868;0;fix;s2m5;21;DDD;DD;D;D
99;s2m5usuario6;D;s2m5usuario18;C;4;-414.850.020.409;0;fix;s2m5;21;DDD;DD;D;D
100;s2m5usuario6;D;s2m5usuario18;C;4;815.200.090.408;0;fix;s2m5;21;DCD;DC;D;C
1;s2m5usuario7;C;s2m5usuario5;D;0;-415.229.988.098;0;fix;s2m5;22;--;--;;
2;s2m5usuario7;C;s2m5usuario5;D;0;-23.900.032.043.499.900;0;fix;s2m5;22;CDC;CD;C;D
3;s2m5usuario7;D;s2m5usuario5;D;1;-123.416.001.797;0;fix;s2m5;22;CDD;CD;C;D
4;s2m5usuario7;D;s2m5usuario5;D;1;-15.408.700.227.700.000;0;fix;s2m5;22;DDD;DD;D;D
5;s2m5usuario7;D;s2m5usuario5;C;4;-104.570.007.324;0;fix;s2m5;22;DDD;DD;D;D
6;s2m5usuario7;C;s2m5usuario5;C;3;-242.998.600.006;0;fix;s2m5;22;DCC;DC;D;C
7;s2m5usuario7;C;s2m5usuario5;C;3;-11.299.999.952.299.900;0;fix;s2m5;22;CCC;CC;C;C
8;s2m5usuario7;D;s2m5usuario5;C;4;-236.999.988.556;0;fix;s2m5;22;CCD;CC;C;C
9;s2m5usuario7;D;s2m5usuario5;D;1;-288.999.080.658;0;fix;s2m5;22;DCD;DC;D;C
10;s2m5usuario7;D;s2m5usuario5;D;1;-515.960.001.945;0;fix;s2m5;22;DDD;DD;D;D
11;s2m5usuario7;D;s2m5usuario5;D;1;-312.330.007.553;0;fix;s2m5;22;DDD;DD;D;D
12;s2m5usuario7;D;s2m5usuario5;D;1;-25.199.890.136.700.000;0;fix;s2m5;22;DDD;DD;D;D
13;s2m5usuario7;D;s2m5usuario5;D;1;-123.417.999.744;0;fix;s2m5;22;DDD;DD;D;D
14;s2m5usuario7;D;s2m5usuario5;D;1;-253.000.259.399;0;fix;s2m5;22;DDD;DD;D;D
15;s2m5usuario7;D;s2m5usuario5;C;4;-11.306.200.027.500.000;0;fix;s2m5;22;DDD;DD;D;D
16;s2m5usuario7;C;s2m5usuario5;C;3;-414.359.998.703;0;fix;s2m5;22;DCC;DC;D;C
17;s2m5usuario7;C;s2m5usuario5;C;3;-19.475.300.073.599.900;0;fix;s2m5;22;CCC;CC;C;C
18;s2m5usuario7;C;s2m5usuario5;D;0;-823.149.991.035;0;fix;s2m5;22;CCC;CC;C;C
19;s2m5usuario7;D;s2m5usuario5;D;1;-619.029.998.779;0;fix;s2m5;22;CDD;CD;C;D
20;s2m5usuario7;D;s2m5usuario5;D;1;-618.980.002.403;0;fix;s2m5;22;DDD;DD;D;D
21;s2m5usuario7;D;s2m5usuario5;D;1;-718.579.983.711;0;fix;s2m5;22;DDD;DD;D;D
22;s2m5usuario7;D;s2m5usuario5;D;1;-133.577.001.095;0;fix;s2m5;22;DDD;DD;D;D
23;s2m5usuario7;D;s2m5usuario5;D;1;-924.160.003.662;0;fix;s2m5;22;DDD;DD;D;D
24;s2m5usuario7;D;s2m5usuario5;C;4;-720.789.980.888;0;fix;s2m5;22;DDD;DD;D;D
25;s2m5usuario7;C;s2m5usuario5;C;3;-311.149.978.638;0;fix;s2m5;22;DCC;DC;D;C
26;s2m5usuario7;C;s2m5usuario5;C;3;-619.050.002.098;0;fix;s2m5;22;CCC;CC;C;C
27;s2m5usuario7;C;s2m5usuario5;C;3;-515.560.007.095;0;fix;s2m5;22;CCC;CC;C;C
28;s2m5usuario7;C;s2m5usuario5;C;3;-412.940.001.488;0;fix;s2m5;22;CCC;CC;C;C
29;s2m5usuario7;C;s2m5usuario5;C;3;-516.440.010.071;0;fix;s2m5;22;CCC;CC;C;C
30;s2m5usuario7;C;s2m5usuario5;C;3;-514.399.981.499;0;fix;s2m5;22;CCC;CC;C;C
31;s2m5usuario7;C;s2m5usuario5;C;3;-236.999.988.556;0;fix;s2m5;22;CCC;CC;C;C
32;s2m5usuario7;C;s2m5usuario5;C;3;-515.830.016.136;0;fix;s2m5;22;CCC;CC;C;C
33;s2m5usuario7;C;s2m5usuario5;C;3;-516.440.010.071;0;fix;s2m5;22;CCC;CC;C;C
34;s2m5usuario7;C;s2m5usuario5;C;3;-25.000.095.367.399.900;0;fix;s2m5;22;CCC;CC;C;C
35;s2m5usuario7;C;s2m5usuario5;C;3;-821.160.006.523;0;fix;s2m5;22;CCC;CC;C;C
36;s2m5usuario7;C;s2m5usuario5;C;3;-210.420.012.474;0;fix;s2m5;22;CCC;CC;C;C
37;s2m5usuario7;C;s2m5usuario5;C;3;-310.769.987.106;0;fix;s2m5;22;CCC;CC;C;C
38;s2m5usuario7;C;s2m5usuario5;C;3;-414.330.005.646;0;fix;s2m5;22;CCC;CC;C;C
39;s2m5usuario7;C;s2m5usuario5;C;3;-209.859.991.074;0;fix;s2m5;22;CCC;CC;C;C
40;s2m5usuario7;C;s2m5usuario5;C;3;-617.919.993.401;0;fix;s2m5;22;CCC;CC;C;C
41;s2m5usuario7;C;s2m5usuario5;C;3;-825.269.985.199;0;fix;s2m5;22;CCC;CC;C;C
42;s2m5usuario7;C;s2m5usuario5;C;3;-721.259.999.275;0;fix;s2m5;22;CCC;CC;C;C
43;s2m5usuario7;C;s2m5usuario5;C;3;-15.385.999.918.000.000;0;fix;s2m5;22;CCC;CC;C;C
44;s2m5usuario7;C;s2m5usuario5;C;3;-9.262.300.014.499.990;0;fix;s2m5;22;CCC;CC;C;C
45;s2m5usuario7;C;s2m5usuario5;C;3;-414.790.010.452;0;fix;s2m5;22;CCC;CC;C;C
46;s2m5usuario7;C;s2m5usuario5;C;3;-517.520.022.392;0;fix;s2m5;22;CCC;CC;C;C
47;s2m5usuario7;C;s2m5usuario5;C;3;-14.389.499.902.700.000;0;fix;s2m5;22;CCC;CC;C;C
48;s2m5usuario7;C;s2m5usuario5;C;3;-619.279.980.659;0;fix;s2m5;22;CCC;CC;C;C
49;s2m5usuario7;C;s2m5usuario5;C;3;-311.739.993.095;0;fix;s2m5;22;CCC;CC;C;C
50;s2m5usuario7;C;s2m5usuario5;C;3;-414.750.003.815;0;fix;s2m5;22;CCC;CC;C;C
51;s2m5usuario7;C;s2m5usuario5;C;3;-311.469.984.055;0;fix;s2m5;22;CCC;CC;C;C
52;s2m5usuario7;C;s2m5usuario5;C;3;-312.569.999.695;0;fix;s2m5;22;CCC;CC;C;C
53;s2m5usuario7;C;s2m5usuario5;C;3;-413.919.997.215;0;fix;s2m5;22;CCC;CC;C;C
54;s2m5usuario7;C;s2m5usuario5;C;3;-311.720.013.618;0;fix;s2m5;22;CCC;CC;C;C
55;s2m5usuario7;C;s2m5usuario5;C;3;-515.869.998.932;0;fix;s2m5;22;CCC;CC;C;C
56;s2m5usuario7;C;s2m5usuario5;C;3;-414.570.021.629;0;fix;s2m5;22;CCC;CC;C;C
57;s2m5usuario7;C;s2m5usuario5;C;3;-209.030.008.316;0;fix;s2m5;22;CCC;CC;C;C
58;s2m5usuario7;C;s2m5usuario5;C;3;-311.489.987.373;0;fix;s2m5;22;CCC;CC;C;C
59;s2m5usuario7;C;s2m5usuario5;C;3;-617.849.993.706;0;fix;s2m5;22;CCC;CC;C;C
60;s2m5usuario7;C;s2m5usuario5;C;3;-310.510.015.488;0;fix;s2m5;22;CCC;CC;C;C
61;s2m5usuario7;C;s2m5usuario5;C;3;-41.384.999.751.999.900;0;fix;s2m5;22;CCC;CC;C;C
